3.059771,1.686436,0.943077,0.818187,0.807624
3.062641,1.685285,0.945299,0.805580,0.808915
3.057501,1.682118,0.943153,0.814725,0.844902
3.058260,1.685425,0.944485,0.683901,0.813418
3.055412,1.686561,0.941344,0.698156,0.822949
3.063114,1.683940,0.942573,0.653405,0.815277
3.058206,1.687161,0.941304,0.662004,0.821763
3.056927,1.680957,0.942386,0.687635,0.838187
3.064014,1.683040,0.941241,0.681421,0.821765
3.059111,1.683610,0.942863,0.686122,0.829056
35.303186,17.783649,9.046187,6.490625,4.870823
35.302766,17.781438,9.047622,4.962118,4.845956
35.307765,17.780370,9.049724,4.966266,4.844359
35.316855,17.791185,9.112677,4.949896,4.860641
35.311890,17.790656,9.045795,5.016201,4.857725
35.300780,17.791832,9.049270,5.863115,4.827758
35.306044,17.777378,9.050167,4.956995,4.875528
35.311999,17.786243,9.046124,5.004559,4.907072
35.303248,17.785868,9.088827,4.933700,4.875024
35.318101,17.830572,9.064617,4.991327,4.891861
149.366499,76.126332,51.830869,40.973579,39.820885
149.358908,76.138279,51.803840,40.836098,39.546894
149.368821,76.136942,51.885966,40.339128,39.894366
149.370179,76.140200,51.846834,40.042414,39.313469
149.362983,76.340252,51.851844,40.990230,39.345901
149.378397,76.140531,52.087986,40.928879,39.676761
149.365114,76.065832,51.833705,40.472455,39.573900
149.375183,76.375484,51.953848,41.940292,39.463959
149.374647,76.221031,51.952690,41.625790,39.612629
149.367115,76.039169,51.911421,42.842917,39.749411
414.854038,211.010012,180.714804,169.127304,171.054927
414.834738,211.084286,180.417101,170.055294,171.033175
414.847950,211.177850,180.839020,169.109287,170.900818
414.835185,211.248202,180.554490,168.819739,170.842945
414.852407,211.360197,180.899780,169.071155,170.928377
414.819537,211.853726,180.586932,170.735858,170.582497
414.872073,211.295314,181.340002,170.808974,170.888386
414.815527,211.149788,180.483847,171.156815,171.134450
414.859783,211.087460,181.367891,170.531912,170.792533
414.855146,211.073870,180.693890,170.840282,170.898687
119.647021,61.028187,37.874000,26.954674,24.219536
119.645877,60.965731,37.978782,26.966971,25.141787
119.635559,60.994216,37.898590,26.914951,24.810246
119.640638,60.978006,37.843825,26.509964,24.680441
119.645195,61.047133,37.907392,26.310658,24.769493
119.637488,60.960533,38.092553,27.158182,25.006869
119.646641,60.965112,37.910373,26.910960,24.433126
119.644710,60.982915,37.957297,27.041618,24.098441
119.653026,61.037071,37.850716,26.791740,24.686553
119.659115,61.047968,37.826824,26.959894,24.591638
