1.990932,0.997368,0.540118,0.537640,0.555941
1.957838,1.005081,0.539774,0.539100,0.556514
1.957863,0.996681,0.534643,0.545504,0.436251
1.969804,0.995214,0.533741,0.543008,0.428142
1.958102,0.994899,0.782325,0.544395,0.561433
1.958135,1.066785,0.823807,0.538442,0.569056
1.959484,0.995538,0.574089,0.536128,0.477640
1.958459,0.996477,0.537802,0.542418,0.550400
1.957306,0.997528,0.542723,0.378427,0.523499
1.975788,0.996569,0.534465,0.537912,0.538108
22.139355,11.117244,6.136175,5.682849,3.384214
22.112069,11.145395,5.858359,5.668863,3.409501
22.135276,11.135958,6.132963,5.616316,3.405144
22.103064,11.131592,5.938456,5.621176,3.467747
22.103616,11.126031,6.175867,5.592074,3.508652
22.101028,11.145359,5.912606,3.659318,3.423165
22.108985,11.137584,5.924775,5.636606,3.348829
22.142822,11.145200,5.862605,3.489447,3.328861
22.116303,11.211698,5.881281,5.624642,3.384033
22.113122,11.233138,5.848308,5.633015,3.307931
93.751375,47.088022,24.740894,14.556403,13.724663
93.840550,47.060123,24.758446,14.165260,13.721049
93.783246,47.057590,24.750999,13.906927,13.967480
93.772669,47.041429,24.759621,14.132723,14.008092
93.752291,47.036420,24.760871,14.204861,13.981521
93.738212,47.044645,25.278356,22.645954,14.186336
93.773972,47.103306,24.763025,14.122016,14.319888
93.731697,47.030508,24.753409,15.238551,14.368452
93.748141,47.037606,24.746282,14.424968,14.265118
93.781678,47.032021,24.748098,15.521133,14.406423
259.121493,129.868183,67.945975,41.816145,39.166729
258.987103,133.047513,68.026465,44.856487,39.971281
259.094333,129.856520,68.105508,40.514869,40.610318
259.118780,129.881162,68.091385,38.141070,40.704976
259.177699,132.151597,68.212718,39.707783,41.234090
259.315488,129.762020,67.901733,38.082916,41.241781
259.179092,129.738210,68.447111,38.622427,40.796683
259.242367,129.830800,70.389335,38.523515,41.174488
259.478491,129.759271,70.991021,38.662301,40.417002
259.292946,129.718161,71.300920,37.910608,40.493908
75.371155,38.843171,19.871587,18.503191,11.490683
75.379552,38.825684,19.855272,11.941999,11.961556
75.318062,37.750012,19.884543,18.320178,11.478934
75.320056,37.950523,19.871935,11.529388,11.378385
75.392769,37.803198,19.911810,13.919520,12.012761
75.320156,37.836144,19.904514,11.415794,11.656567
75.329264,37.752195,19.900245,11.624785,11.634708
75.356842,37.754651,19.912686,11.625389,11.323593
75.450020,37.766546,20.608245,18.558793,11.854296
75.297596,37.861862,19.906577,11.852784,11.580092
