1.779146
1.786930
1.783798
1.790756
1.890129
1.807728
1.800865
1.781750
1.776554
1.783772
20.872204
20.664705
20.739996
20.661145
20.738034
20.705882
20.651387
21.675668
22.276193
21.764984
92.846711
96.221827
95.434580
95.866738
86.040836
86.111725
86.163152
86.021254
86.383543
86.373203
237.435766
237.461435
245.364366
246.428292
254.349465
250.223729
249.661001
249.479017
250.739413
260.447187
75.305024
72.682599
72.950466
74.050340
73.415320
72.966469
73.556191
73.300737
73.602962
74.230133
