3.693679,1.966549,1.736816,1.078781,1.708753
3.691637,1.992302,1.744977,1.071317,1.711277
3.694230,1.982446,1.728057,1.091779,1.709942
3.694141,1.994597,1.284195,1.090215,1.732048
3.702017,1.966619,1.173311,1.103822,1.680119
3.694893,3.183965,1.753665,1.247287,1.688582
3.833254,1.969325,1.196790,1.181079,1.671668
3.694411,2.619035,1.722717,1.130478,1.683752
3.688763,1.994002,1.724117,1.197866,1.661353
3.690424,1.997652,1.728625,1.120282,1.679267
40.645440,21.757393,14.181053,13.059300,15.251695
40.908053,21.924449,15.146212,13.005855,15.620667
40.759964,21.663590,13.367697,13.009759,15.270948
40.750983,21.173105,14.027116,13.271933,15.274206
40.510091,21.114314,14.092190,13.173955,15.335856
40.721543,22.003727,14.939902,13.122216,15.757112
40.661612,21.147358,15.915148,13.089099,15.297303
40.495476,21.286457,15.778495,13.279741,15.476716
40.717796,20.925546,15.860264,13.044698,15.275149
40.645932,21.243160,15.018767,13.061587,15.584200
168.709266,87.748999,59.041737,55.358441,60.630531
168.750226,89.394574,58.444600,55.512787,60.370796
168.752753,87.557925,56.797446,55.490514,60.589523
168.615754,86.487131,55.322443,55.582897,60.602690
169.347702,100.110551,56.631311,55.660619,60.498720
168.730752,95.648717,56.610566,55.601228,60.622510
169.185014,87.117650,56.285690,55.390736,60.646632
168.629173,87.489472,56.884988,55.532092,60.555600
169.139555,86.861262,56.551976,55.433117,60.483084
170.326423,87.710552,57.250945,55.547326,60.690238
467.412997,242.070854,154.008288,152.438363,161.009343
467.493991,242.375524,161.213535,152.513112,161.054944
467.176717,240.615707,156.427342,152.468638,160.871758
467.164835,240.033424,155.747386,152.566075,161.297868
467.189147,242.589160,154.042489,152.321127,161.178189
467.216926,240.428178,154.048338,152.608830,161.010677
467.133134,239.408727,157.528625,152.195648,160.870330
466.939478,240.249024,158.143324,152.532014,161.178997
466.884539,241.474254,158.148260,152.678922,160.820544
466.747206,239.899696,156.395393,152.308792,161.220385
135.392554,69.443103,45.964170,44.723094,49.142633
135.637580,71.074145,46.153647,44.821689,49.130254
135.804011,71.475306,44.655298,45.061637,48.992719
135.353491,77.572814,45.817988,44.873795,49.016861
135.502455,70.148867,45.779998,44.320937,49.098677
135.770075,70.221926,44.807768,44.725252,49.215005
135.423418,69.921796,48.447945,44.678398,48.852531
135.218311,69.987297,45.680107,44.618886,49.045754
135.487919,72.285267,47.936356,44.588817,48.992194
135.384081,69.932962,48.676788,44.588653,48.808534
