3.607895,1.851486,1.068260,1.632912,1.734399
3.613922,1.860524,1.047055,1.682937,1.735938
3.612629,1.856793,1.039966,1.664609,1.727471
3.605643,1.855844,1.047801,1.622593,1.749060
3.607594,1.855563,1.045248,1.006143,1.716636
3.608138,1.861873,0.965689,1.658506,1.743520
3.603195,1.865223,1.033215,1.702323,1.753252
3.617448,1.853954,1.068579,1.692730,1.714301
3.613857,1.863373,1.045587,1.633975,1.713250
3.614178,1.862600,1.048581,1.675654,1.727468
41.116701,20.762282,10.707118,8.428535,9.298850
40.435614,20.714546,10.763285,7.550553,9.287313
40.239006,20.801607,10.783797,8.153242,9.264489
40.512827,20.698404,10.999239,8.607072,9.375822
40.979323,20.730452,10.931119,8.752891,9.311943
40.244481,20.680576,10.933241,8.592948,9.345115
41.029396,20.755946,10.987195,8.653022,9.212114
40.228167,20.754470,10.737175,7.358116,9.324983
40.280944,20.635216,10.744373,7.810784,9.345740
40.230781,20.689597,10.912542,7.880229,9.309107
173.332797,87.984089,45.479686,25.827541,25.098274
172.003326,87.365419,45.406922,26.199431,23.455862
172.020419,87.283756,46.121051,27.437286,23.977355
172.018813,87.975420,46.032205,25.824151,26.509287
171.610103,87.717086,45.478386,27.339388,24.472529
173.323806,86.689984,46.070934,25.577840,26.016638
173.079182,86.740260,45.859311,25.507718,24.771130
172.391161,86.414650,45.853451,26.476795,24.615981
173.039156,85.995933,46.032601,26.852415,24.051056
169.331450,86.074847,45.578503,25.724583,24.521201
479.165310,246.125212,126.122147,81.946432,56.724385
479.382666,243.277791,126.599891,98.191118,54.843183
481.155487,243.442693,127.154045,85.419094,58.224601
469.131125,244.111905,126.569581,96.801819,59.206899
480.068072,243.935439,127.870757,72.939183,56.937312
479.222963,243.130209,146.812778,84.873350,57.432762
480.028623,243.848596,134.380521,93.472383,62.234455
479.109042,244.669108,128.060085,73.797166,69.906679
479.803216,241.442893,150.522103,75.321135,79.116479
468.008940,244.470083,143.545388,72.764916,75.024539
146.468534,71.089247,64.348882,23.079049,21.572931
151.626154,72.051853,37.169165,25.237361,21.204605
138.050994,87.691008,37.722270,24.621914,21.427194
142.679888,107.708200,37.927826,30.129585,22.208751
148.376741,70.644378,37.626419,38.765576,22.338001
137.831545,70.575579,37.507127,49.538882,20.782311
136.434579,71.058340,37.574042,36.071427,21.163097
156.324059,71.253562,39.355186,23.076437,21.760625
150.770242,78.289007,39.010854,21.711631,23.043176
138.670951,77.026207,39.226034,24.783828,22.252106
