0.575506
0.571820
0.573082
0.576004
0.569801
0.578073
0.570891
0.571535
0.571648
0.571964
9.012128
9.113938
9.035608
8.585740
9.087040
8.885797
9.127797
9.100043
9.066571
8.794312
38.463576
38.172096
38.395934
37.903406
38.005242
37.348493
38.272956
38.429776
38.851352
37.809846
107.844400
106.738285
104.444226
107.634350
103.386145
105.970855
104.068671
107.200667
107.232714
106.584370
30.456396
30.271323
30.428347
31.120653
30.266714
31.129632
30.783314
31.191334
31.086073
31.296711
