0.719906,0.444827,0.651943,1.005792,1.673436,2.280006
0.636886,0.494389,0.678497,0.985380,1.649413,2.235881
0.677565,0.462726,0.752384,0.932616,1.624585,2.235218
0.687528,0.493230,0.822689,1.010630,1.650305,2.236267
0.640178,0.476315,0.528414,1.004677,1.686387,2.231602
0.656842,0.477268,0.778547,0.993046,1.678927,2.272877
0.669057,0.510932,0.837825,0.972021,1.668059,2.206763
0.693268,0.462863,0.832316,1.062896,1.677395,2.259003
0.645202,0.530148,0.847123,1.006513,1.695397,2.210143
0.679670,0.472127,0.842939,1.040295,1.650603,2.375578
9.930057,7.225098,5.691356,5.797021,7.776793,9.545039
9.948092,8.681424,6.509695,5.585884,8.301637,9.849671
9.940358,8.699336,5.822428,6.603939,8.166845,9.753618
9.990270,8.790684,6.526783,5.858384,7.648428,9.745547
10.018928,8.760429,6.411754,5.870033,8.325153,9.841810
9.859547,8.774313,6.291340,5.797550,8.546998,9.759101
10.055385,8.632157,6.341613,5.949282,7.994143,9.760865
10.070387,8.657557,6.131281,5.944174,7.990093,9.579145
9.820492,8.585007,6.494759,5.934430,8.263887,10.045631
10.122461,8.699593,6.487646,5.936800,7.639538,10.005718
42.685256,56.519270,41.900175,26.914855,30.965342,36.077178
42.715866,54.025252,50.717116,28.732410,32.562267,36.122686
42.909521,65.007182,56.222815,28.130248,31.639388,35.851347
42.293856,70.694249,68.311424,27.895863,32.141389,35.637196
42.774377,83.776364,69.398558,27.176569,31.016790,35.372838
42.768363,80.739963,29.826075,26.530718,32.855517,36.024036
69.594963,107.558441,30.050220,28.275970,31.422137,35.339774
81.771611,114.790975,30.456203,28.227197,33.040111,36.149541
118.966847,149.945928,29.387236,28.118511,32.573167,34.953119
140.129847,90.315775,29.753279,27.879144,33.097606,35.613042
121.131887,157.933138,73.839490,56.494384,60.679234,66.034343
122.061911,121.212272,76.139914,61.405110,63.577251,55.332299
122.341841,210.016968,69.187645,98.101078,74.341502,64.103861
121.745694,252.043439,81.358789,83.873892,60.359367,53.583985
144.867206,214.156304,74.197668,92.506588,63.113917,46.573844
164.754882,331.933725,74.212799,74.851679,65.411035,57.994875
128.555946,314.027553,76.828709,70.256943,63.126514,51.550026
160.955725,233.382424,80.860498,74.663801,47.198659,56.762113
124.846158,107.720482,81.641466,64.891711,44.380498,56.900170
164.138888,102.370752,73.870640,65.477061,65.351134,61.320368
48.473803,29.782090,19.330283,19.824905,24.583154,19.607412
55.029219,31.311751,22.105319,22.829639,27.223855,19.777694
48.523212,31.831849,20.232109,15.805705,18.472431,20.765565
55.892445,31.680595,18.681646,20.102386,17.837370,19.804023
61.285313,31.239146,21.372284,31.178935,17.635470,19.671760
40.225210,32.619257,19.791074,21.408669,17.813234,20.578238
35.949875,29.940991,23.044344,26.902024,18.459705,20.338042
36.826349,31.891222,21.146005,23.787943,18.125224,35.610874
37.728358,26.335462,21.949583,16.399834,17.418727,24.574794
40.449722,26.706661,20.369721,27.997840,19.923382,20.625771
