0.346608,0.228836,0.156468,0.184194,0.274815,0.410349
0.345816,0.227970,0.152876,0.181662,0.308874,0.458470
0.348566,0.237394,0.152854,0.169134,0.328582,0.447018
0.343749,0.391186,0.276384,0.177493,0.322014,0.478109
0.344373,0.226741,0.270457,0.173926,0.276583,0.471949
0.345782,0.226798,0.153094,0.168713,0.326768,0.468702
0.345504,0.229862,0.152867,0.173369,0.254130,0.477473
0.347421,0.226908,0.151424,0.173093,0.239889,0.450817
0.345123,0.402901,0.155160,0.175935,0.338804,0.447674
0.345608,0.365268,0.151390,0.223353,0.285988,0.455778
5.532072,2.998685,2.373159,2.254898,2.851212,3.030273
5.549594,2.750182,2.743795,2.120775,2.624196,2.995257
5.436213,3.151748,2.232740,2.989834,2.597286,3.034575
4.547961,3.109122,2.047874,2.219909,2.872639,3.074667
4.551686,3.184697,2.096308,2.193037,2.636466,3.127108
5.491025,3.337362,2.052518,2.306707,2.586217,3.174495
5.431055,3.117602,2.170408,2.353374,2.736259,3.183390
5.431157,3.164166,2.055899,2.034686,2.848361,3.193036
5.397568,3.126576,2.233706,2.629720,2.748292,3.035748
5.421259,3.164514,2.234800,2.124054,2.844236,3.095180
19.809265,11.144896,10.583773,10.825470,10.848431,13.238553
19.833588,14.108242,10.124453,10.621370,11.377721,13.053389
19.801886,13.773902,10.511137,10.152360,11.966906,13.213222
19.834178,11.402233,11.106289,10.287180,11.353690,13.136968
19.803451,11.217468,9.830414,10.574709,11.536501,13.184845
19.836697,11.451596,9.639125,10.053481,11.361872,13.130072
19.804093,13.994166,9.816737,10.866096,11.447509,13.181350
19.837614,11.437920,9.635664,10.925531,11.809708,13.232884
19.809355,12.077362,9.837112,10.798658,11.390358,13.303024
19.843434,12.180177,9.612839,10.566972,11.658355,13.027060
53.787446,43.879109,28.469759,27.967501,28.989478,33.949632
53.473797,32.971652,28.824778,29.804677,29.033567,34.021575
53.444703,38.754418,26.656482,27.911517,29.108514,34.460671
53.426738,30.913391,26.594802,27.077718,29.745219,33.873418
67.525129,30.935049,26.612207,28.156188,29.152986,34.998179
53.676131,31.689879,28.052425,28.605846,28.617278,34.926175
53.740644,38.545867,26.635318,28.880065,29.123179,34.140419
53.780115,43.881273,26.627980,27.023442,28.465043,34.119669
53.904928,43.945326,26.647961,27.324355,28.937514,35.681727
67.451369,37.357494,26.673765,26.737775,29.027805,34.120661
19.365616,11.093547,8.711268,8.914136,9.361390,10.995761
19.460214,12.785798,8.029364,9.243945,9.206792,10.807503
19.407043,12.781056,8.531896,11.317498,9.222629,10.930332
19.383020,12.771841,8.625693,9.661894,9.269137,10.890992
19.404034,12.772073,8.033963,11.316126,9.143517,10.705427
17.394484,11.635279,8.540422,9.443642,9.458906,10.839930
19.671479,9.444382,8.323938,10.981381,9.350871,10.721824
17.859492,10.856044,8.731637,9.443168,9.492141,10.828774
19.500153,10.509479,8.358345,7.728995,9.630850,10.795231
19.449597,10.573145,8.207893,8.960285,8.991987,10.849346
