0.749096,0.417106,0.437265,0.668205,1.108786,1.667390
0.744898,0.465376,0.540915,0.704355,1.169828,1.670984
0.741485,0.328574,0.428592,0.629285,1.179806,1.685415
0.743786,0.414635,0.246887,0.665768,1.184607,1.695932
0.740284,0.467141,0.453719,0.641185,1.172715,1.693587
0.747748,0.338473,0.541282,0.618874,1.161212,1.595828
0.754476,0.329721,0.540272,0.656838,1.175736,2.114735
0.754935,0.413225,0.384787,0.688982,1.163022,1.821347
0.744423,0.397471,0.428249,0.672851,1.170252,1.635318
0.752995,0.328479,0.427696,0.681065,1.161969,1.495698
10.803068,5.572102,5.574640,5.064709,4.933605,6.070186
11.292539,7.358816,4.535710,4.705653,4.881787,6.014919
11.352463,6.767762,4.259685,4.836159,4.803990,6.123519
13.990011,5.904402,4.219750,4.682097,4.652671,6.079062
12.694929,6.188262,4.581252,4.712938,4.655409,6.205410
12.752915,5.593399,4.045961,4.278272,4.733800,6.067101
12.522458,7.170553,4.173180,4.339385,4.769291,6.023999
11.273393,6.493306,4.563471,4.443458,4.827713,6.148650
11.096362,5.876637,4.957861,4.364592,4.926262,6.027546
11.284882,5.971283,4.766520,5.041948,4.903416,6.001748
41.354369,29.389694,24.012660,15.414594,18.236139,15.739595
41.264771,24.293646,19.122593,17.635495,17.783493,15.481790
46.110513,28.761020,18.146144,19.864223,15.918886,16.135127
41.752383,26.087665,18.492292,17.934413,23.353146,15.552915
43.121472,28.648895,17.934210,18.318710,23.433806,17.147892
42.007705,26.155114,20.525605,16.801822,14.949555,15.447101
41.067683,23.145141,21.936739,17.548983,15.936402,16.146020
42.101292,30.021755,23.394814,15.856584,17.863542,15.885890
41.192419,27.032304,24.136853,16.231406,15.840495,15.571697
41.323327,25.267685,17.712689,15.194330,15.738081,16.461759
110.571452,81.366385,54.863387,37.000084,31.329582,31.865939
114.126144,79.132287,54.769339,35.854864,31.928973,31.838832
112.096294,85.967728,54.575376,37.340838,34.208388,33.696234
118.658460,76.672367,52.698028,40.595555,30.362904,30.756235
116.447734,77.506916,46.924827,36.872562,29.863610,33.118083
110.549735,70.313355,52.358786,43.466300,33.034867,33.098185
108.585044,74.724834,53.111948,40.614317,32.165144,30.607644
112.168836,66.852669,49.691488,34.091069,31.872193,32.689172
111.588682,68.431457,52.297950,33.183770,33.007152,31.802340
111.447286,71.061659,52.259528,37.451126,31.224350,30.162890
33.466828,24.369552,16.822567,12.240190,16.724274,15.694341
33.857344,20.723446,13.510986,12.001514,14.134805,14.312157
33.632368,21.657941,18.450273,12.389651,13.404676,16.623393
33.568529,22.758738,17.334769,15.745946,11.834881,18.952040
32.293554,23.708416,15.907197,15.782886,13.586686,17.464545
33.972865,18.974024,17.829988,13.375477,13.667726,16.756966
33.990185,19.996062,17.804357,11.158661,20.086581,13.433329
35.412940,19.566190,15.190394,11.517382,16.552996,13.116438
33.990974,19.277454,14.662419,15.024078,19.376215,16.276912
37.967990,19.172927,14.731922,13.341410,17.020907,15.150024
