0.285324,0.228339,0.141391,0.124440,0.170102,0.244621
0.285161,0.168286,0.103312,0.119812,0.165061,0.240105
0.284481,0.219930,0.105596,0.117417,0.157672,0.243079
0.283402,0.169886,0.103555,0.119755,0.169165,0.240303
0.285401,0.169610,0.107375,0.115941,0.162359,0.242606
0.283418,0.224397,0.104485,0.117398,0.163631,0.242287
0.283454,0.222155,0.104663,0.118449,0.162130,0.246041
0.283649,0.226368,0.142973,0.118441,0.175085,0.198812
0.286131,0.224423,0.141398,0.116892,0.167853,0.244417
0.283557,0.171356,0.104342,0.117411,0.160328,0.201702
4.088123,2.525083,2.045235,1.415443,1.405405,1.411627
4.087048,2.582067,2.162523,1.444862,1.305490,1.422074
4.109194,2.501302,1.980087,1.317852,1.310803,1.425932
4.094389,2.622171,2.125448,1.510549,1.296826,1.382351
4.075679,2.493657,2.651069,1.555516,1.282671,1.396091
4.085633,2.427247,2.341888,1.113385,1.323559,1.403186
4.070614,2.560199,2.775451,1.772108,1.370851,1.395019
4.100249,2.547371,2.641196,1.790634,1.220081,1.382009
4.071233,2.769344,2.435971,1.237586,1.292823,1.348681
4.093871,2.750831,1.997937,1.933365,1.467460,1.402124
18.196463,13.215977,12.031056,10.303749,11.204564,11.357801
18.165677,13.501683,10.964680,10.490890,11.167849,10.961729
18.163131,13.318823,11.253047,11.027350,11.327434,11.098064
18.133015,13.149182,10.979864,10.949748,11.011786,10.956321
18.165036,13.322379,11.227802,12.284086,11.196091,11.079454
18.140503,13.073835,11.877451,10.794615,11.159661,10.981061
18.205044,13.189697,12.172698,10.441752,11.172612,11.016676
18.161932,12.976159,10.615986,10.949523,11.039426,11.023045
18.162862,13.201521,10.622093,10.546747,11.042637,11.006709
18.132464,13.176894,11.175447,10.822124,10.892355,11.010007
50.491214,40.486627,33.992995,34.155587,34.605556,38.077049
50.284754,38.325722,33.222728,32.827065,33.394774,38.417394
50.522722,38.670129,34.245723,32.854737,35.497514,39.489181
50.302051,37.947952,33.688168,32.604619,36.079621,38.755287
50.473291,38.853046,33.360084,33.302091,38.934977,41.627150
50.348965,38.358746,34.593140,32.246978,40.808012,41.904320
50.445466,38.717795,33.410877,32.817399,48.705381,42.915087
52.884425,38.821578,32.984850,33.036967,47.454345,42.184335
57.445096,39.876220,34.347813,33.237946,39.034594,50.730254
50.573629,38.711117,33.499383,32.382355,35.360756,51.094397
29.601645,13.121590,11.504099,11.101957,10.415169,9.009032
34.985360,13.012425,11.557372,11.116184,10.482581,8.328245
49.767872,13.059406,11.463246,12.049107,11.258589,11.415256
61.861152,13.212186,11.427742,11.389812,12.145517,11.806732
17.587876,12.707750,12.652654,11.167551,12.071764,12.700794
17.676500,13.252505,13.180124,11.733597,11.670911,12.348627
17.774054,13.207145,13.151399,11.230900,10.874663,12.328150
17.594965,13.009429,13.177734,12.218228,9.460847,11.938678
17.552636,13.012607,13.587431,12.503954,6.501648,12.228980
17.928598,13.083137,13.354278,11.734335,7.371356,12.920823
